p1                 1   1 P 1                             
      0.     -1.      0.      1.      0.      0.      0.      0.      1.
p-4               81   4 P -4                            
      1.      0.      0.      0.      1.      0.      0.      0.      1.
      0.     -1.      0.      1.      0.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      0.      1.      0.     -1.      0.      0.      0.      0.     -1.
i-4               82   4 I -4                            
      1.      0.      0.      0.      1.      0.      0.      0.      1.
      0.     -1.      0.      1.      0.      0.      0.      0.     -1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      0.      1.      0.     -1.      0.      0.      0.      0.     -1.
p4/m              83   8 P 4/m                           
      1.      0.      0.      0.      1.      0.      0.      0.      1.
      0.      1.      0.     -1.      0.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.      1.
      0.     -1.      0.      1.      0.      0.      0.      0.      1.
     -1.      0.      0.      0.     -1.      0.      0.      0.     -1.
      0.     -1.      0.      1.      0.      0.      0.      0.     -1.
